station_key,state,site_name,latitude,longitude,well_type,n_seasons,dist_km_H001,dist_km_H004,dist_km_H002,dist_km_H003,min_dist_km_to_any,within_2km,within_5km,within_10km,within_20km
North       ALIPUR         Bakoli                Bakoli Deep|28.81527|77.15166,Delhi,North       ALIPUR         Bakoli                Bakoli Deep,28.81527,77.15166,Bore Well,1,33.4119152951832,32.72984663153121,7.614878167776917,7.012049295998266,7.012049295998266,False,False,True,True
North       ALIPUR         Bakoli                Bakoli|28.81527|77.15166,Delhi,North       ALIPUR         Bakoli                Bakoli,28.81527,77.15166,unspecified,1,33.4119152951832,32.72984663153121,7.614878167776917,7.012049295998266,7.012049295998266,False,False,True,True
North       ALIPUR         Haiderpur             Haiderpur P|28.72888|77.14694,Delhi,North       ALIPUR         Haiderpur             Haiderpur P,28.72888,77.14694,Bore Well,1,23.965236081766054,23.51115466643074,11.973522303239152,10.478010427309826,10.478010427309826,False,False,False,True
North       ALIPUR         Hiranki               Hiranki Vil|28.80111|77.18083,Delhi,North       ALIPUR         Hiranki               Hiranki Vil,28.80111,77.18083,Bore Well,1,32.604425696462144,32.19558157912291,10.574235326907067,9.730375760255752,9.730375760255752,False,False,True,True
North       ALIPUR         Khera Kalan           Khera Kalan|28.76944|77.11805,Delhi,North       ALIPUR         Khera Kalan           Khera Kalan,28.76944,77.11805,Bore Well,1,27.835058848176644,26.959877560327644,6.688623623418787,5.216568605553258,5.216568605553258,False,False,True,True
North       ALIPUR         Palla                 Palla Templ|28.8225|77.20361,Delhi,North       ALIPUR         Palla                 Palla Templ,28.8225,77.20361,unspecified,1,35.564635408839706,35.25851735841272,12.701716867169932,12.135039376475728,12.135039376475728,False,False,False,True
North       ALIPUR         Palla                 Palla Zero|28.85805|77.19638,Delhi,North       ALIPUR         Palla                 Palla Zero ,28.85805,77.19638,unspecified,1,39.10197873387881,38.640179795616895,12.882837474128564,12.782319012658219,12.782319012658219,False,False,False,True
North       ALIPUR         Rohini Sector 28      Rohini Sect|28.75277|77.095,Delhi,North       ALIPUR         Rohini Sector 28      Rohini Sect,28.75277,77.095,unspecified,1,25.784133357591315,24.708064796535886,7.251233902265126,5.78198949509327,5.78198949509327,False,False,True,True
North       ALIPUR         Singhola              Singhola Pz|28.84333|77.12944,Delhi,North       ALIPUR         Singhola              Singhola Pz,28.84333,77.12944,Bore Well,1,36.12579991559174,35.22221254695103,6.283226162755555,6.487022387890503,6.283226162755555,False,False,True,True
North       ALIPUR         Singhu                Singhu Vill|28.85333|77.13111,Delhi,North       ALIPUR         Singhu                Singhu Vill,28.85333,77.13111,Bore Well,1,37.249466317480554,36.34393168017597,7.03334791086114,7.401110126957121,7.03334791086114,False,False,True,True
North       ALIPUR         Tiggipur              Tiggipur De|28.81472|77.19722,Delhi,North       ALIPUR         Tiggipur              Tiggipur De,28.81472,77.19722,Bore Well,1,34.54193327998275,34.21474974230496,12.053786242305755,11.394591308305444,11.394591308305444,False,False,False,True
North       ALIPUR         Tiggipur              Tiggipur Sh|28.81472|77.1975,Delhi,North       ALIPUR         Tiggipur              Tiggipur Sh,28.81472,77.1975,Bore Well,1,34.550887270480985,34.22580501380944,12.081065532176469,11.421702889341997,11.421702889341997,False,False,False,True
North       Alipur             Alipur Garhi         Alipur G|28.79805|77.12444,Delhi,North       Alipur             Alipur Garhi         Alipur G,28.79805,77.12444,Bore Well,1,31.070797309984123,30.199700859872653,5.317072684250793,4.272875646701491,4.272875646701491,False,True,True,True
North       Alipur             Bakoli               Bakoli D|28.81527|77.15166,Delhi,North       Alipur             Bakoli               Bakoli D,28.81527,77.15166,Bore Well,1,33.4119152951832,32.72984663153121,7.614878167776917,7.012049295998266,7.012049295998266,False,False,True,True
North       Alipur             Bakoli               Bakoli|28.81527|77.15166,Delhi,North       Alipur             Bakoli               Bakoli,28.81527,77.15166,unspecified,1,33.4119152951832,32.72984663153121,7.614878167776917,7.012049295998266,7.012049295998266,False,False,True,True
North       Alipur             Haiderpur            Haiderpu|28.72888|77.14694,Delhi,North       Alipur             Haiderpur            Haiderpu,28.72888,77.14694,Bore Well,1,23.965236081766054,23.51115466643074,11.973522303239152,10.478010427309826,10.478010427309826,False,False,False,True
North       Alipur             Hiranki              Hiranki|28.80111|77.18083,Delhi,North       Alipur             Hiranki              Hiranki ,28.80111,77.18083,Bore Well,1,32.604425696462144,32.19558157912291,10.574235326907067,9.730375760255752,9.730375760255752,False,False,True,True
North       Alipur             Khera Kalan          Khera Ka|28.76944|77.11805,Delhi,North       Alipur             Khera Kalan          Khera Ka,28.76944,77.11805,Bore Well,1,27.835058848176644,26.959877560327644,6.688623623418787,5.216568605553258,5.216568605553258,False,False,True,True
North       Alipur             Palla                Palla Te|28.8225|77.20361,Delhi,North       Alipur             Palla                Palla Te,28.8225,77.20361,unspecified,1,35.564635408839706,35.25851735841272,12.701716867169932,12.135039376475728,12.135039376475728,False,False,False,True
North       Alipur             Palla                Palla Ze|28.85805|77.19638,Delhi,North       Alipur             Palla                Palla Ze,28.85805,77.19638,unspecified,1,39.10197873387881,38.640179795616895,12.882837474128564,12.782319012658219,12.782319012658219,False,False,False,True
North       Alipur             Rohini Sector 28     Rohini S|28.75277|77.095,Delhi,North       Alipur             Rohini Sector 28     Rohini S,28.75277,77.095,unspecified,1,25.784133357591315,24.708064796535886,7.251233902265126,5.78198949509327,5.78198949509327,False,False,True,True
North       Alipur             Singhola             Singhola|28.84333|77.12944,Delhi,North       Alipur             Singhola             Singhola,28.84333,77.12944,Bore Well,1,36.12579991559174,35.22221254695103,6.283226162755555,6.487022387890503,6.283226162755555,False,False,True,True
North       Alipur             Singhu               Singhu V|28.85333|77.13111,Delhi,North       Alipur             Singhu               Singhu V,28.85333,77.13111,Bore Well,1,37.249466317480554,36.34393168017597,7.03334791086114,7.401110126957121,7.03334791086114,False,False,True,True
North       Alipur             Tiggipur             Tiggipur|28.81472|77.19722,Delhi,North       Alipur             Tiggipur             Tiggipur,28.81472,77.19722,Bore Well,1,34.54193327998275,34.21474974230496,12.053786242305755,11.394591308305444,11.394591308305444,False,False,False,True
North       Alipur             Tiggipur             Tiggipur|28.81472|77.1975,Delhi,North       Alipur             Tiggipur             Tiggipur,28.81472,77.1975,Bore Well,1,34.550887270480985,34.22580501380944,12.081065532176469,11.421702889341997,11.421702889341997,False,False,False,True
North       Alipur            Alipur Garhi      Alipur Garhi|28.79805|77.12444,Delhi,North       Alipur            Alipur Garhi      Alipur Garhi,28.79805,77.12444,Bore Well,1,31.070797309984123,30.199700859872653,5.317072684250793,4.272875646701491,4.272875646701491,False,True,True,True
North       Alipur            Bakoli            Bakoli Deep|28.81527|77.15166,Delhi,North       Alipur            Bakoli            Bakoli Deep ,28.81527,77.15166,Bore Well,1,33.4119152951832,32.72984663153121,7.614878167776917,7.012049295998266,7.012049295998266,False,False,True,True
North       Alipur            Bakoli            Bakoli|28.81527|77.15166,Delhi,North       Alipur            Bakoli            Bakoli,28.81527,77.15166,unspecified,1,33.4119152951832,32.72984663153121,7.614878167776917,7.012049295998266,7.012049295998266,False,False,True,True
North       Alipur            Haiderpur         Haiderpur Pz|28.72888|77.14694,Delhi,North       Alipur            Haiderpur         Haiderpur Pz,28.72888,77.14694,Bore Well,1,23.965236081766054,23.51115466643074,11.973522303239152,10.478010427309826,10.478010427309826,False,False,False,True
North       Alipur            Hiranki           Hiranki Vill|28.80111|77.18083,Delhi,North       Alipur            Hiranki           Hiranki Vill,28.80111,77.18083,Bore Well,1,32.604425696462144,32.19558157912291,10.574235326907067,9.730375760255752,9.730375760255752,False,False,True,True
North       Alipur            Khera Kalan       Khera Kalan|28.76944|77.11805,Delhi,North       Alipur            Khera Kalan       Khera Kalan ,28.76944,77.11805,Bore Well,1,27.835058848176644,26.959877560327644,6.688623623418787,5.216568605553258,5.216568605553258,False,False,True,True
North       MODEL TOWN     Bhalaswa Lake         Bhalaswa La|28.73638|77.16277,Delhi,North       MODEL TOWN     Bhalaswa Lake         Bhalaswa La,28.73638,77.16277,Bore Well,1,25.213604807662453,24.894346981620682,12.34968251215085,10.903799107748359,10.903799107748359,False,False,False,True
North       MODEL TOWN     Coronation Pillar     Coronation|28.72444|77.19222,Delhi,North       MODEL TOWN     Coronation Pillar     Coronation ,28.72444,77.19222,Bore Well,1,25.058734921592958,25.10072450265363,15.35416309391493,13.94356265857032,13.94356265857032,False,False,False,True
North       MODEL TOWN     Kewal Park            Kewal Park|28.71833|77.18111,Delhi,North       MODEL TOWN     Kewal Park            Kewal Park ,28.71833,77.18111,Bore Well,1,23.987386942525312,23.955225501805806,15.034722614106332,13.582978457788883,13.582978457788883,False,False,False,True
North       NAJAFGARH                            Ujwah Pz|28.64861|77.02916,Delhi,North       NAJAFGARH                            Ujwah Pz,28.64861,77.02916,Bore Well,1,15.054325966799986,13.075354332245821,19.021816593839095,17.928151794675014,13.075354332245821,False,False,False,True
North East   KARAWAL NAGAR                        Gokulpuri|28.70416|77.27416,Delhi,North East   KARAWAL NAGAR                        Gokulpuri ,28.70416,77.27416,unspecified,1,27.71843604186092,28.581650313830085,23.13108071867105,21.81963668437234,21.81963668437234,False,False,False,False
North East   KARAWAL NAGAR     Sonia Vihar        Sonia Viha|28.7075|77.24861,Delhi,North East   KARAWAL NAGAR     Sonia Vihar        Sonia Viha,28.7075,77.24861,unspecified,1,26.379259320057823,27.03446747647274,20.851272113492243,19.504884549048477,19.504884549048477,False,False,False,True
North East   Karawal Nagar   Sonia Vihar         Sonia Vihar|28.7075|77.24861,Delhi,North East   Karawal Nagar   Sonia Vihar         Sonia Vihar,28.7075,77.24861,unspecified,2,26.379259320057823,27.03446747647274,20.851272113492243,19.504884549048477,19.504884549048477,False,False,False,True
North East   SEELAM PUR        Ushmanpur          Ushmanpur|28.68472|77.24916,Delhi,North East   SEELAM PUR        Ushmanpur          Ushmanpur ,28.68472,77.24916,Bore Well,1,24.477539405486137,25.322990241196454,22.444560426222303,21.038921838172943,21.038921838172943,False,False,False,False
North East   Seelampur       Ushmanpur           Ushmanpur P|28.68472|77.24916,Delhi,North East   Seelampur       Ushmanpur           Ushmanpur P,28.68472,77.24916,Bore Well,2,24.477539405486137,25.322990241196454,22.444560426222303,21.038921838172943,21.038921838172943,False,False,False,False
North East   Yamuna Vihar      Yamuna Vihar       Yamuna Vih|28.69722|77.28722,Delhi,North East   Yamuna Vihar      Yamuna Vihar       Yamuna Vih,28.69722,77.28722,unspecified,1,28.056397520993745,29.05656626272894,24.620133453027634,23.30880926738167,23.30880926738167,False,False,False,False
North East   Yamuna Vihar    Gokulpur            Gokulpur E|28.70416|77.27444,Delhi,North East   Yamuna Vihar    Gokulpur            Gokulpur E ,28.70416,77.27444,Bore Well,2,27.7370071907021,28.60207469744229,23.154165609954976,21.84319673452541,21.84319673452541,False,False,False,False
North East   Yamuna Vihar    Yamuna Vihar        Yamuna Viha|28.69722|77.28722,Delhi,North East   Yamuna Vihar    Yamuna Vihar        Yamuna Viha,28.69722,77.28722,unspecified,2,28.056397520993745,29.05656626272894,24.620133453027634,23.30880926738167,23.30880926738167,False,False,False,False
North West   KANJHAWALA                           Jaunti DW|28.75277|76.96666,Delhi,North West   KANJHAWALA                           Jaunti DW,28.75277,76.96666,unspecified,1,28.07501223332838,25.894945638336097,12.514146913110718,12.480095881903553,12.480095881903553,False,False,False,True
North West   KANJHAWALA                           Nizampur M|28.72|76.96361,Delhi,North West   KANJHAWALA                           Nizampur M,28.72,76.96361,unspecified,1,24.91223543075844,22.610731739867127,15.05943374570928,14.721839426008788,14.721839426008788,False,False,False,True
North West   KANJHAWALA        Nizampur           Nizampur E|28.71944|76.96666,Delhi,North West   KANJHAWALA        Nizampur           Nizampur E,28.71944,76.96666,unspecified,1,24.7208390453388,22.436994478513686,14.89393040823331,14.531863137213609,14.531863137213609,False,False,False,True
North West   Kanjhawala      Jaunti              Jaunti Dug|28.75277|76.96666,Delhi,North West   Kanjhawala      Jaunti              Jaunti Dug ,28.75277,76.96666,Dug Well,2,28.07501223332838,25.894945638336097,12.514146913110718,12.480095881903553,12.480095881903553,False,False,False,True
North West   Kanjhawala      Kanjhawala          Kanjhawala|28.725|77.0,Delhi,North West   Kanjhawala      Kanjhawala          Kanjhawala ,28.725,77.0,Bore Well,1,24.010747834814634,21.991184412744907,12.325551028537104,11.753395138730562,11.753395138730562,False,False,False,True
North West   Kanjhawala      Nizampur            Nizampur EW|28.71944|76.96666,Delhi,North West   Kanjhawala      Nizampur            Nizampur EW,28.71944,76.96666,unspecified,2,24.7208390453388,22.436994478513686,14.89393040823331,14.531863137213609,14.531863137213609,False,False,False,True
North West   Kanjhawala      Nizampur            Nizampur Ma|28.72|76.96361,Delhi,North West   Kanjhawala      Nizampur            Nizampur Ma,28.72,76.96361,Dug Well,2,24.91223543075844,22.610731739867127,15.05943374570928,14.721839426008788,14.721839426008788,False,False,False,True
North West   Kanjhawala      Qutubgarh           Qutubgarh|28.80555|76.96472,Delhi,North West   Kanjhawala      Qutubgarh           Qutubgarh,28.80555,76.96472,unspecified,2,33.602048277936746,31.539105121696576,10.652755401948607,11.332718956893956,10.652755401948607,False,False,False,True
North West   MEHRAULI                             Jheel Khoh|28.63888|76.97361,Delhi,North West   MEHRAULI                             Jheel Khoh,28.63888,76.97361,unspecified,1,16.787021869963738,14.198704892655613,21.892077369959814,21.06944920670982,14.198704892655613,False,False,False,True
North West   ROHINI                               Rani Khera|28.70694|77.025,Delhi,North West   ROHINI                               Rani Khera,28.70694,77.025,unspecified,1,21.372046654040965,19.534595309232827,12.933044144561583,12.02527260047664,12.02527260047664,False,False,False,True
North West   ROHINI            Avantika           Sector 1 R|28.70277|77.09805,Delhi,North West   ROHINI            Avantika           Sector 1 R,28.70277,77.09805,Bore Well,1,20.255790978603653,19.298609669319223,12.728651959152451,11.301335500565752,11.301335500565752,False,False,False,True
North West   ROHINI            Rithala            Rithala Pz|28.715|77.10166,Delhi,North West   ROHINI            Rithala            Rithala Pz,28.715,77.10166,Bore Well,1,21.641051266054944,20.702525435015197,11.47487522906722,10.02293941961254,10.02293941961254,False,False,False,True
North West   ROHINI            Rohini Sec 11      Rohini Sec|28.73222|77.10444,Delhi,North West   ROHINI            Rohini Sec 11      Rohini Sec,28.73222,77.10444,Bore Well,1,23.572830102013693,22.63082153533622,9.707248867302146,8.227342441132993,8.227342441132993,False,False,True,True
North West   ROHINI            Rohini Sector 23   Rohini Sec|28.72416|77.07083,Delhi,North West   ROHINI            Rohini Sector 23   Rohini Sec,28.72416,77.07083,unspecified,1,22.591279446397355,21.27605852138075,10.126544662351375,8.855638791215673,8.855638791215673,False,False,True,True
North West   ROHINI            Samaypur Badli     Samaypur B|28.74055|77.1525,Delhi,North West   ROHINI            Samaypur Badli     Samaypur B,28.74055,77.1525,Bore Well,1,25.361234601179003,24.917466835496356,11.32182325992601,9.861594015619598,9.861594015619598,False,False,True,True
North West   ROHINI            Sultanpur Dabas    Sultanpur|28.765|77.03555,Delhi,North West   ROHINI            Sultanpur Dabas    Sultanpur ,28.765,77.03555,unspecified,1,27.47453736419745,25.83661150063464,6.695939076019565,6.1446253391773125,6.1446253391773125,False,False,True,True
North West   Rohini            Avantika           Sector 1 R|28.70277|77.09805,Delhi,North West   Rohini            Avantika           Sector 1 R,28.70277,77.09805,Bore Well,1,20.255790978603653,19.298609669319223,12.728651959152451,11.301335500565752,11.301335500565752,False,False,False,True
North West   Rohini            Mangolpuri         Mangolpuri|28.69027|77.07916,Delhi,North West   Rohini            Mangolpuri         Mangolpuri,28.69027,77.07916,Bore Well,1,18.800912934768967,17.607718621880892,13.902554950358356,12.56965997892304,12.56965997892304,False,False,False,True
North West   Rohini            Rani Khera         Rani Khera|28.70888|77.01833,Delhi,North West   Rohini            Rani Khera         Rani Khera,28.70888,77.01833,Dug Well,1,21.755484084916468,19.8560932458787,12.98792961269377,12.147103067436412,12.147103067436412,False,False,False,True
North West   Rohini            Rithala            Rithala Pz|28.715|77.10166,Delhi,North West   Rohini            Rithala            Rithala Pz,28.715,77.10166,Bore Well,1,21.641051266054944,20.702525435015197,11.47487522906722,10.02293941961254,10.02293941961254,False,False,False,True
North West   Rohini            Rohini Sec 11      Rohini Sec|28.73222|77.10444,Delhi,North West   Rohini            Rohini Sec 11      Rohini Sec,28.73222,77.10444,Bore Well,1,23.572830102013693,22.63082153533622,9.707248867302146,8.227342441132993,8.227342441132993,False,False,True,True
North West   Rohini            Rohini Sector 23   Rohini Sec|28.72416|77.07083,Delhi,North West   Rohini            Rohini Sector 23   Rohini Sec,28.72416,77.07083,unspecified,1,22.591279446397355,21.27605852138075,10.126544662351375,8.855638791215673,8.855638791215673,False,False,True,True
North West   Rohini            Samaypur Badli     Samaypur B|28.74055|77.1525,Delhi,North West   Rohini            Samaypur Badli     Samaypur B,28.74055,77.1525,Bore Well,1,25.361234601179003,24.917466835496356,11.32182325992601,9.861594015619598,9.861594015619598,False,False,True,True
North West   Rohini            Samaypur Badli    Samaypur Ba|28.74055|77.1525,Delhi,North West   Rohini            Samaypur Badli    Samaypur Ba,28.74055,77.1525,Bore Well,1,25.361234601179003,24.917466835496356,11.32182325992601,9.861594015619598,9.861594015619598,False,False,True,True
North West   Rohini            Sultanpur Dabas    Sultanpur|28.765|77.03555,Delhi,North West   Rohini            Sultanpur Dabas    Sultanpur ,28.765,77.03555,unspecified,1,27.47453736419745,25.83661150063464,6.695939076019565,6.1446253391773125,6.1446253391773125,False,False,True,True
North West   Rohini            Sultanpur Dabas   Sultanpur D|28.765|77.03555,Delhi,North West   Rohini            Sultanpur Dabas   Sultanpur D,28.765,77.03555,unspecified,1,27.47453736419745,25.83661150063464,6.695939076019565,6.1446253391773125,6.1446253391773125,False,False,True,True
North West   Rohini          Avantika            Sector 1 Ro|28.70277|77.09805,Delhi,North West   Rohini          Avantika            Sector 1 Ro,28.70277,77.09805,Bore Well,1,20.255790978603653,19.298609669319223,12.728651959152451,11.301335500565752,11.301335500565752,False,False,False,True
North West   Rohini          Mangolpuri          Mangolpuri|28.69027|77.07916,Delhi,North West   Rohini          Mangolpuri          Mangolpuri ,28.69027,77.07916,Bore Well,1,18.800912934768967,17.607718621880892,13.902554950358356,12.56965997892304,12.56965997892304,False,False,False,True
North West   Rohini          Rani Khera          Rani Khera|28.70694|77.025,Delhi,North West   Rohini          Rani Khera          Rani Khera ,28.70694,77.025,Dug Well,1,21.372046654040965,19.534595309232827,12.933044144561583,12.02527260047664,12.02527260047664,False,False,False,True
North West   Rohini          Rithala             Rithala Pz|28.715|77.10166,Delhi,North West   Rohini          Rithala             Rithala Pz ,28.715,77.10166,Bore Well,1,21.641051266054944,20.702525435015197,11.47487522906722,10.02293941961254,10.02293941961254,False,False,False,True
North West   Rohini          Rohini Sec 11       Rohini Sec|28.73222|77.10444,Delhi,North West   Rohini          Rohini Sec 11       Rohini Sec ,28.73222,77.10444,Bore Well,1,23.572830102013693,22.63082153533622,9.707248867302146,8.227342441132993,8.227342441132993,False,False,True,True
North West   Rohini          Rohini Sector 23    Rohini Sect|28.72416|77.07083,Delhi,North West   Rohini          Rohini Sector 23    Rohini Sect,28.72416,77.07083,unspecified,1,22.591279446397355,21.27605852138075,10.126544662351375,8.855638791215673,8.855638791215673,False,False,True,True
North West   SARASWATI VIHAR   Majara Dabas       Majara Dab|28.75555|77.00583,Delhi,North West   SARASWATI VIHAR   Majara Dabas       Majara Dab,28.75555,77.00583,unspecified,1,27.079431881150512,25.182086128709592,9.353323912575176,9.047817046744,9.047817046744,False,False,True,True
North West   SARASWATI VIHAR   Qutubgarh        Qutubgarh|28.80555|76.96472,Delhi,North West   SARASWATI VIHAR   Qutubgarh        Qutubgarh,28.80555,76.96472,unspecified,1,33.602048277936746,31.539105121696576,10.652755401948607,11.332718956893956,10.652755401948607,False,False,False,True
North West   SARASWATI VIHAR   Sainik Vihar     Sainik Vihar|28.69111|77.12194,Delhi,North West   SARASWATI VIHAR   Sainik Vihar     Sainik Vihar,28.69111,77.12194,Bore Well,1,19.30521038765023,18.711264623361746,14.58386258315657,13.09790520500582,13.09790520500582,False,False,False,True
North West   SARASWATI VIHAR   Sandesh Vihar    Sandesh Viha|28.695|77.14611,Delhi,North West   SARASWATI VIHAR   Sandesh Vihar    Sandesh Viha,28.695,77.14611,Bore Well,1,20.334957396937497,20.042275593003744,15.12421756011202,13.612879177933854,13.612879177933854,False,False,False,True
North West   SARASWATI VIHAR   Sanjay Van       Sanjay Van P|28.69027|77.14194,Delhi,North West   SARASWATI VIHAR   Sanjay Van       Sanjay Van P,28.69027,77.14194,Bore Well,1,19.709761190518844,19.391139600002806,15.410729525118677,13.901820873414446,13.901820873414446,False,False,False,True
North West   Saraswati Vihar   Majara Dabas       Majara Dab|28.75555|77.00583,Delhi,North West   Saraswati Vihar   Majara Dabas       Majara Dab,28.75555,77.00583,unspecified,1,27.079431881150512,25.182086128709592,9.353323912575176,9.047817046744,9.047817046744,False,False,True,True
North West   Saraswati Vihar   Majara Dabas      Majara Daba|28.75555|77.00583,Delhi,North West   Saraswati Vihar   Majara Dabas      Majara Daba,28.75555,77.00583,unspecified,1,27.079431881150512,25.182086128709592,9.353323912575176,9.047817046744,9.047817046744,False,False,True,True
North West   Saraswati Vihar   Sainik Vihar       Sainik Vih|28.69111|77.12194,Delhi,North West   Saraswati Vihar   Sainik Vihar       Sainik Vih,28.69111,77.12194,Bore Well,1,19.30521038765023,18.711264623361746,14.58386258315657,13.09790520500582,13.09790520500582,False,False,False,True
North West   Saraswati Vihar   Sainik Vihar      Sainik Viha|28.69111|77.12194,Delhi,North West   Saraswati Vihar   Sainik Vihar      Sainik Viha,28.69111,77.12194,Bore Well,1,19.30521038765023,18.711264623361746,14.58386258315657,13.09790520500582,13.09790520500582,False,False,False,True
North West   Saraswati Vihar   Sandesh Vihar      Sandesh Vi|28.695|77.14611,Delhi,North West   Saraswati Vihar   Sandesh Vihar      Sandesh Vi,28.695,77.14611,Bore Well,1,20.334957396937497,20.042275593003744,15.12421756011202,13.612879177933854,13.612879177933854,False,False,False,True
North West   Saraswati Vihar   Sandesh Vihar     Sandesh Vih|28.695|77.14611,Delhi,North West   Saraswati Vihar   Sandesh Vihar     Sandesh Vih,28.695,77.14611,Bore Well,1,20.334957396937497,20.042275593003744,15.12421756011202,13.612879177933854,13.612879177933854,False,False,False,True
North West   Saraswati Vihar   Sanjay Van         Sanjay Van|28.69027|77.14194,Delhi,North West   Saraswati Vihar   Sanjay Van         Sanjay Van,28.69027,77.14194,Bore Well,1,19.709761190518844,19.391139600002806,15.410729525118677,13.901820873414446,13.901820873414446,False,False,False,True
North West   Saraswati Vihar   Sanjay Van        Sanjay Van|28.69027|77.14194,Delhi,North West   Saraswati Vihar   Sanjay Van        Sanjay Van ,28.69027,77.14194,Bore Well,1,19.709761190518844,19.391139600002806,15.410729525118677,13.901820873414446,13.901820873414446,False,False,False,True
Palwal         Palwal         Badraun         Badraun|28.19444|77.37778,Haryana,Palwal         Palwal         Badraun         Badraun,28.1944444,77.3777778,unspecified,1,46.49465831704448,49.139493654240034,75.15626116556153,73.6518632857087,46.49465831704448,False,False,False,False
Palwal         Palwal         Baghaula        Baghaula|28.22083|77.30833,Haryana,Palwal         Palwal         Baghaula        Baghaula,28.2208333,77.3083333,Dug Well,1,40.11133048354411,42.65595848154671,69.95994249388029,68.47048428493451,40.11133048354411,False,False,False,False
Palwal         Palwal         Palwal          Palwal-Pz|28.15|77.325,Haryana,Palwal         Palwal         Palwal          Palwal-Pz,28.15,77.325,Bore Well,1,47.67139276483382,50.12691446810815,77.94426481659984,76.45833016822971,47.67139276483382,False,False,False,False
Palwal         Palwal         Pelak           Pelak-Pz|28.15556|77.42639,Haryana,Palwal         Palwal         Pelak           Pelak-Pz,28.1555556,77.4263889,Bore Well,1,52.85558471753769,55.519577418521045,81.05295408259386,79.54447939044543,52.85558471753769,False,False,False,False
Palwal      Palwal         Badraun             Badraun|28.19444|77.37778,Haryana,Palwal      Palwal         Badraun             Badraun,28.1944444,77.3777778,unspecified,1,46.49465831704448,49.139493654240034,75.15626116556153,73.6518632857087,46.49465831704448,False,False,False,False
Palwal      Palwal         Badraun         Badraun|28.19444|77.37778,Haryana,Palwal      Palwal         Badraun         Badraun,28.1944444,77.3777778,unspecified,1,46.49465831704448,49.139493654240034,75.15626116556153,73.6518632857087,46.49465831704448,False,False,False,False
Palwal      Palwal         Baghaula            Baghaula|28.22083|77.30833,Haryana,Palwal      Palwal         Baghaula            Baghaula,28.2208333,77.3083333,Dug Well,1,40.11133048354411,42.65595848154671,69.95994249388029,68.47048428493451,40.11133048354411,False,False,False,False
Palwal      Palwal         Baghaula        Baghaula|28.22083|77.30833,Haryana,Palwal      Palwal         Baghaula        Baghaula,28.2208333,77.3083333,Dug Well,1,40.11133048354411,42.65595848154671,69.95994249388029,68.47048428493451,40.11133048354411,False,False,False,False
Palwal      Palwal         Jawan               Jawan- Pz|28.22778|77.41667,Haryana,Palwal      Palwal         Jawan               Jawan- Pz,28.2277778,77.4166667,Bore Well,1,46.27184172520456,49.02296151558347,73.42051974954431,71.90957748435436,46.27184172520456,False,False,False,False
Palwal      Palwal         Jawan           Jawan- Pz|28.22778|77.41667,Haryana,Palwal      Palwal         Jawan           Jawan- Pz,28.2277778,77.4166667,Bore Well,1,46.27184172520456,49.02296151558347,73.42051974954431,71.90957748435436,46.27184172520456,False,False,False,False
Palwal      Palwal         Palwal              Palwal-Pz|28.15|77.325,Haryana,Palwal      Palwal         Palwal              Palwal-Pz,28.15,77.325,Bore Well,1,47.67139276483382,50.12691446810815,77.94426481659984,76.45833016822971,47.67139276483382,False,False,False,False
Palwal      Palwal         Palwal              Palwal|28.15|77.325,Haryana,Palwal      Palwal         Palwal              Palwal,28.15,77.325,Dug Well,1,47.67139276483382,50.12691446810815,77.94426481659984,76.45833016822971,47.67139276483382,False,False,False,False
Palwal      Palwal         Palwal          Palwal-Pz|28.15|77.325,Haryana,Palwal      Palwal         Palwal          Palwal-Pz,28.15,77.325,Bore Well,1,47.67139276483382,50.12691446810815,77.94426481659984,76.45833016822971,47.67139276483382,False,False,False,False
Palwal      Palwal         Pelak               Pelak-Pz|28.15556|77.42639,Haryana,Palwal      Palwal         Pelak               Pelak-Pz,28.1555556,77.4263889,Bore Well,1,52.85558471753769,55.519577418521045,81.05295408259386,79.54447939044543,52.85558471753769,False,False,False,False
Palwal      Palwal         Pelak           Pelak-Pz|28.15556|77.42639,Haryana,Palwal      Palwal         Pelak           Pelak-Pz,28.1555556,77.4263889,Bore Well,1,52.85558471753769,55.519577418521045,81.05295408259386,79.54447939044543,52.85558471753769,False,False,False,False
Rewari      Rewari         Massani         Massani|28.20556|76.66667,Haryana,Rewari      Rewari         Massani         Massani,28.2055556,76.6666667,unspecified,1,53.64533670832004,52.67549873547811,78.58494931926674,77.82627339787754,52.67549873547811,False,False,False,False
Rewari     Jatusana       Nangal Mundi    Nangal Mundi-DW|28.26|76.66222,Haryana,Rewari     Jatusana       Nangal Mundi    Nangal Mundi-DW,28.26,76.6622222,Dug Well,1,50.24065118534747,49.016461057750135,73.65692166310829,72.961004045918,49.016461057750135,False,False,False,False
Rewari     Jatusana       Nangal Mundi   Nangal Mundi-DW|28.26|76.66222,Haryana,Rewari     Jatusana       Nangal Mundi   Nangal Mundi-DW,28.26,76.6622222,Dug Well,1,50.24065118534747,49.016461057750135,73.65692166310829,72.961004045918,49.016461057750135,False,False,False,False
Rewari     Jatusana       Palhawas        Palhawas-DW|28.35778|76.62111,Haryana,Rewari     Jatusana       Palhawas        Palhawas-DW,28.3577778,76.6211111,Dug Well,1,48.52629118697511,46.731401755106255,67.36564282164049,66.86353467430052,46.731401755106255,False,False,False,False
